node_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,target
2241,1.2209394,-0.6167039,0.0,0.0,-0.2600996,-0.16536054,0.0611746,-0.20981723,0.023458064,0.2133474,-0.14826918,0.0,-0.010475453,0.02865379,0.35042202,-0.028485022,-0.09910139,-0.22756505,-0.2665975,-0.08549882,-0.20131375,0.0,0.03968881,-0.055890612,0.0,0.0,0.0,0.0,8.944103e-06,0.0070125777,0.4820178,0.0,0.0,0.025986224,-0.12964521,-0.18513758,-0.06711052,-0.07564998,-0.113176405,0.014288729,-0.13644813,0.22280768,0.0,0.0,-0.119629435,0.0,0.0,0.029506806,0.002138306,0.07929388,0.02840085,0.0,0.0,-0.02956454,0.0,0.0,0.0,0.013959165,0.030677265,0.008625504,0.0,0.01853339,0.0,-0.023450475,-0.0334518,0.06382868,-0.0016123187,-0.078557014,0.0,-0.026991952,-0.049405295,-0.013213394,0.027359959,0.0,0.05392608,-0.017839685,0.040486276,-0.020273715,-0.02668502,0.013800142,0.0036631227,0.0,0.0,-0.019586787,0.0,0.0,-0.015893273,0.0,0.07190989,0.011370504,-0.04730923,0.030899117,0.013314799,-0.031275764,0.0,-0.030685958,0.0,0.0,0.020010294,0.0,0.0,0.0076424573,0.0044021364,0.047389988,-0.01580313,-0.011615286,-0.035421632,0.0,-0.023419604,0.0075136726,-0.044651948,-0.027540311,0.0,0.035432078,0.0,0.0,0.0,0.0,0.017686242,0.020952545,-0.038627367,-0.019928515,0.0,0.0,0.009723609,0.0,-0.02046401,0.008049063,1
2829,3.6139655e-10,-1.8814517e-09,0.0,4.6472522e-08,0.0,2.8146161e-08,2.5181647e-08,-4.4624637e-09,0.0,4.083982e-08,0.0,0.0,-6.4519334e-08,-1.130179e-07,1.565914e-07,-2.5384466e-07,-4.9069416e-07,1.0110091e-07,2.824366e-07,-1.9985784e-07,-1.442089e-06,0.0,0.0,0.0,0.0,0.0,0.0,-1.2881987e-05,0.9999996,0.0,0.0,2.4802708e-07,0.0,0.0,1.6540216e-06,1.7871727e-06,7.616798e-07,0.0,8.95167e-07,1.2826132e-06,5.34249e-07,0.0,0.0,1.5326103e-07,0.0,-2.2678482e-07,3.5093035e-07,1.6509996e-07,0.0,0.0,-3.8251522e-07,4.2214123e-07,-1.4570698e-08,-4.1405795e-07,7.350069e-07,0.0,-1.6869798e-06,0.0,0.0,-8.919433e-07,-1.631647e-07,-6.8179673e-07,0.0,-6.763502e-07,0.0,-2.0585994e-06,-1.5304245e-06,0.0,3.4463443e-07,2.5463135e-06,-2.5775262e-07,4.390966e-07,-2.1346612e-08,0.0,1.177352e-06,-2.5998215e-08,0.0,-2.015486e-06,0.0,-1.911886e-06,0.0,-2.3965804e-06,-3.2099558e-07,2.732576e-06,0.0,0.0,0.0,0.0,3.7107015e-06,-2.1734265e-06,-1.4824985e-07,9.504966e-07,5.49593e-07,0.0,4.302076e-06,4.5382176e-06,-6.0782486e-06,-1.6025704e-06,8.677074e-07,-2.5533575e-07,1.3739825e-06,-5.1503985e-06,1.1020908e-06,-3.2057084e-08,0.0,0.0,1.4571153e-06,-1.0132778e-06,0.0,-9.912155e-07,0.0,0.0,3.7444588e-06,0.0,6.6154266e-06,0.0,-8.433319e-07,-1.6141122e-07,3.072887e-06,3.161403e-07,-4.489785e-06,0.0,2.902129e-06,0.0,-1.3200237e-06,-5.7590814e-06,0.0,0.0,1
5644,1.3062178,0.0,0.0,-0.11831553,0.0,0.0,0.0,0.10983135,-0.26747805,0.07322637,-0.027341355,-0.14768356,0.6023326,0.0,-0.04442513,0.0,0.0,-0.3402264,0.2540062,-0.24846548,0.0,-0.022960262,0.0,0.025834113,-0.0028771362,-0.12263795,0.11746218,-0.040357277,-1.2723694e-06,0.0331446,0.014008942,0.048345044,0.019111112,-0.0363429,0.04684469,0.0,0.0,-0.04435402,0.0,0.0,-0.054241203,0.002328558,-0.04184944,-0.023416534,0.0,0.0086355675,-0.007965332,0.093144424,0.014333459,-0.047990683,0.040474653,-0.0054766154,0.0,-0.015205692,0.0,-0.02371173,-0.029623806,-0.008788325,-0.13672487,0.0,0.0,-0.0925385,-0.14452246,0.0,0.0,-0.085942104,0.034097377,0.0,0.16163321,0.0,0.11555964,0.0,0.052863758,-0.11719374,0.04955369,0.020295525,0.02826337,-0.016744254,0.0040835384,0.0,-0.04467516,0.0,-0.00062699616,-0.0006052833,-0.036381952,0.030422427,-0.029254816,0.016796196,-0.008540851,0.030326284,0.0,-0.039993867,0.0,-0.0008551469,-0.052610286,-0.031604767,0.0029806737,0.0074517466,-0.003884824,0.010858322,-0.028538283,0.0014993154,-0.03867372,0.0,-0.0095952265,-0.1249864,0.055753846,0.008662887,-0.057926033,0.014543733,0.0,0.014750976,-0.084916696,0.02267402,0.0,0.0,0.0,0.006083208,0.0,0.0,-0.055586457,-0.1858801,0.22874203,0.13618086,0.0,-0.052684836,0.0,-0.12561311,0
5740,1.7206688,0.0,-0.19977865,0.0,-0.28239462,-0.06756389,-0.0064215567,0.11589871,-0.14705044,0.0,0.08814513,0.1608453,0.0,-0.045300186,0.0,-0.4837327,0.0,0.16551827,0.0,0.0,0.0,0.02284506,0.18273504,-0.021626785,0.74653244,-0.035325408,0.028486714,0.0,5.1860043e-06,0.0,0.048379004,0.00066134706,0.019168857,-0.0531392,0.0,0.0,0.0,-0.04532907,-0.0036228746,0.014179022,0.0,0.0,-0.05220015,0.0,0.0077693835,0.019129753,0.028201835,0.0021893638,0.008799812,-0.020979779,0.00071048085,-0.0023671675,-0.016083516,0.0077152126,0.0024573468,0.03519322,-0.01288575,0.0,0.0,0.0,-0.023434201,-0.016100558,-0.038248643,0.0038816137,-0.02232715,0.0,-0.009886238,0.03012023,-0.00035598315,-0.020130157,0.0,-0.0149798775,0.0,0.0,-0.034757,-0.009782538,0.006066327,-0.0054937163,-0.021093175,0.013800723,0.015508654,-0.0010848998,-0.005030454,-0.0025812709,0.0,0.0028322923,0.0,0.0060674483,-0.03340511,0.0,0.0053007593,0.0,0.0012987283,0.0,-0.0014324402,-0.0016748388,0.0,-0.013868642,0.0,0.014473453,-0.014147124,-0.0072250916,0.0,0.015392111,-0.0018283019,-0.009551853,0.0,0.011312905,-0.015385251,0.0,-0.017061165,0.004301899,0.0,-0.0035948767,-0.0080472445,-0.02157093,0.009274802,-0.0031830287,-0.010770746,0.0,-0.010915266,0.013759399,0.007498802,0.0,-0.013819361,-0.014318923,-0.01324711,-0.00518797,1
160,0.5183654,0.0,-0.38486847,-0.14725599,0.042376723,-0.04289265,-0.14906864,-0.0001831688,-0.043560788,0.0,0.016660873,0.0,0.0,0.003574967,-0.01955727,0.016891377,-0.010929256,0.0,0.0039059764,0.0,0.043594867,0.03490389,0.0,0.0047347024,0.01653087,0.004357837,-0.006488093,0.0,0.0,0.0,0.0,-0.0053804293,-0.044667017,0.026411586,-0.016681444,0.012418542,0.0026898459,-0.01136779,0.0059380163,-0.049021233,0.0,0.0012443629,0.0,-0.002217208,-0.02087476,0.0,-0.0023283726,0.0020446097,-0.00757344,0.0068577947,0.0,0.0015883599,-0.024020948,0.0,-0.0042926064,-0.01055876,0.0,-0.011395961,0.0,0.014325627,0.007691541,0.0,0.0015051689,0.0,-0.011444698,-0.013863448,0.014743688,0.0,-0.01146286,0.005120396,-0.0044808835,-0.003278672,0.0,-0.0013713692,0.0057338034,4.7429e-05,-0.0050406875,0.0043433513,0.0,0.0,0.0,0.0,-0.00019537518,-0.008648593,0.003182519,0.002462021,-0.005620135,-0.002011332,-0.010855486,-0.00070390606,0.015831918,0.0,0.0,-0.0056298277,0.006271733,-0.0051439353,0.006021077,-0.014710398,0.0011472674,0.0020816838,-0.0047537363,0.0,0.0014625702,0.0,0.01727861,0.0003417205,0.0022883904,0.00646995,-0.005302991,0.004545183,-0.0008079924,0.0010595034,-0.00016091671,-0.0057071606,0.0,0.0,-0.0030116602,-0.0032071494,-0.0031351298,0.0042015538,-0.0062064547,-0.0041924333,-0.0014912847,0.00862281,-0.005709516,-0.0023313873,0.0,0.0,1
3978,1.1740713,0.0,-0.4153987,0.6926499,0.20355937,-0.099362835,0.0,0.0,0.0,0.7487065,-0.4491826,0.0,0.0,-0.022106523,0.21839474,0.056235682,-0.18945915,0.0,0.0,0.0,-0.1732347,0.0,-0.16681063,-0.12346142,-0.099912606,0.0,0.00998541,0.012491319,5.0293156e-06,-0.017435968,0.0,0.0,-0.030250613,0.00066669285,-0.013507396,0.0,0.0,0.0125348335,0.029622525,0.0,-0.04371184,0.0,0.013512898,-0.03724408,-0.078726426,0.0,0.0,-0.0034370255,0.0,0.032887913,0.0073565505,-0.00826489,0.0,-0.014517727,-0.0037969798,-0.07042505,-0.009780981,0.0,-0.038217634,-0.01683107,0.0,-0.04501073,-0.051816434,-0.05506999,0.0,0.042484157,0.0,0.021324651,0.0024108551,-0.06291165,-0.105897345,0.0089092655,-0.03764199,0.04759624,-0.024025809,-0.04761395,-0.027348163,0.07878771,0.062723614,0.0,0.05744043,-0.039431944,0.005698815,-0.08516874,-0.023485264,0.021165814,-0.08233022,0.0,0.017242432,-0.09540585,0.0,0.0,0.15330365,-0.018819949,0.018700656,-0.0032093916,-0.06550923,-0.12085412,0.0,0.21095425,-0.25006372,-0.00883319,-0.268434,0.0,0.02912049,0.35401878,0.08342059,0.0,0.0061218403,-0.04854296,0.25308913,-0.025122967,0.022363354,0.0,0.02772016,0.0772675,0.047131687,0.031509303,0.0,-0.041067913,-0.061041605,-0.05608457,-0.03603922,0.0,0.0,0.056059778,-0.10197699,0.0,1
3994,0.0,-0.4954267,0.37026328,0.0,-0.59427345,0.0,0.073252894,0.0,-0.1154568,0.21975143,0.0,-0.13676356,0.0,0.23038718,0.0,0.20642933,-0.20191662,-0.36061203,-0.08114073,0.14972778,0.23140879,0.12181255,0.0,0.042285185,0.0,0.0,0.0,-0.048166424,0.0,0.0,0.079366945,0.018078243,0.035308085,0.045411203,0.045082565,0.0,-0.010536627,-0.02593738,-0.002416335,-0.00011561741,0.007130984,-0.04154993,0.0,0.0,0.0,0.0,-0.042759,0.00506952,0.039576653,0.03967306,0.0,-0.0073946416,-0.021784091,0.003041178,0.0,0.028846595,0.03812996,-0.0078094923,-0.03783411,0.03537462,0.07588632,0.045811146,-0.006562516,0.0,-0.04618522,0.010622573,0.0,0.0,0.039584123,0.0038287954,0.055513173,0.019419065,0.064278096,0.019644909,0.0,-0.029430903,-0.2278902,0.015728327,0.0,-0.015142581,-0.11231597,-0.15716772,-0.2007051,-0.13576995,0.0,-0.3381788,-0.05783699,0.013301595,0.0,0.5272143,0.0,0.0,0.40625787,0.0,-0.19648112,-0.12974961,-0.09416402,0.0,-0.08552685,0.0,0.0,0.22269003,0.12500855,-0.088564426,-0.13123158,0.0,-0.078949906,-0.024417287,-0.083309725,0.1448785,0.0,-0.123636946,-0.0006439802,-0.08721765,0.049720865,0.051243152,0.0,0.06361069,0.0,-0.037843853,-0.08090433,0.034199253,-0.02492069,0.0,0.0,0.04703533,-0.022594912,0.020358909,1
2949,1.1545074,-0.61889386,0.22168508,0.31359735,-0.26782292,-0.12186988,0.14932486,-0.13283727,-0.14954415,0.03235382,0.0036672316,-0.07479486,-0.08775489,0.02524906,-0.020262396,0.0,0.016978629,0.05711132,0.0,0.0,-0.076483205,0.0,0.0,-0.02308156,0.0,0.0,-0.085087016,-0.008677164,-6.101807e-06,-0.036305282,0.003949213,-0.0023569278,0.0,0.0,0.0010841042,-0.00072802417,0.0,0.0,0.0,0.023592256,-0.022500869,-0.10259427,0.0,0.0,-0.07007907,0.0,0.13126826,0.016633118,-0.07989785,0.031250052,0.0,0.032137122,-0.075142205,-0.069501296,0.4611323,0.4803422,0.5255915,-0.13108137,0.2124713,0.0,0.0,0.045611933,-0.10687977,-0.07464726,0.0,-0.029023856,0.029332023,-0.09703378,0.0,-0.08274321,0.02257009,0.0,-0.026843136,-0.057695225,0.0,-0.02381932,0.023859033,0.0,-0.02884579,0.0,-0.002389424,0.022144655,0.0,0.0,0.0,-0.018248932,0.017463619,-0.04268608,-0.021939062,0.0,0.020834843,0.005112361,-0.040989213,0.050321627,0.011748817,0.0,0.0,0.0,0.0,0.020726265,0.0,-0.04340543,0.0015965514,0.07073236,-0.025692668,0.0,0.082497016,-0.020833503,0.0017910246,-0.009935558,0.012823574,0.0,-0.013968617,0.043450106,0.016525172,0.035712678,0.008111181,0.0,-0.045744527,-0.005708725,0.01332844,0.0,0.019158231,0.018686492,0.045118008,0.0,0.0,0.023327243,4
6956,1.1397942,-0.6080677,0.0,0.31155586,-0.2505436,-0.12690176,0.13764976,0.0,-0.16002819,0.040461347,0.0062278956,-0.05238509,0.0,0.0,-0.019073755,0.0,0.01984863,0.030241922,0.030302012,0.0020098165,-0.07162989,0.0,-0.021561407,0.010160752,-0.014635059,-0.027802989,-0.0054041566,0.0039329273,0.0,0.0,-3.1071482e-05,0.0,0.021217506,-0.052679747,0.039278775,-0.014711585,0.0,0.0,-0.005058094,0.029480748,-0.018850148,-0.028411537,-0.0045021176,0.0,0.0,0.02324086,-0.00018807198,0.0043990137,0.013774206,-0.016686186,-0.0039791195,0.0,0.0,-0.008319662,0.0,0.0,-0.012815076,0.018161997,0.0,0.0,-0.0134751685,-0.004870274,-0.013863314,-0.01166268,-0.014170291,0.01787218,-0.019366631,0.0023601023,0.0,-0.009605252,-0.011763928,-0.0064448253,-0.0004437922,0.006225382,-0.014503468,-0.0066334475,0.0,0.0,-0.009492855,0.004226572,0.0,0.0,-0.0042779585,-0.0060436563,0.0,0.0,0.0037843613,0.0058386996,0.0010574725,-0.009445612,-0.013744817,0.0,-0.00075619156,0.0,0.0,0.0,0.0,0.0013551065,0.0,-0.004394285,-0.0027996278,0.0,0.0038150763,0.0,0.0,-0.0071990476,-0.005394536,0.009718597,0.003259263,0.0,-0.01169981,-0.0022529867,0.0007626503,0.0,0.0,-0.007948784,-0.0012024395,-0.008548051,-0.002149527,0.0,0.0,0.009956934,0.0071512973,0.0,-0.0003825298,-0.006781759,-0.006185663,-0.00505052,1
2939,0.0,-0.60821253,0.21006979,0.31273925,0.0,-0.12708837,0.1370584,0.0,-0.16111569,0.03991563,0.005177644,-0.05226393,0.0,0.0,-0.017269675,0.009838776,0.019167392,0.032786302,0.036581777,0.0032625855,-0.06400765,-0.03667717,0.0,0.006883978,-0.012427307,-0.03443972,-0.0069839926,0.0,3.916802e-07,0.0,0.0005957857,0.013761526,0.0211383,0.0,0.0,0.0,0.0,0.0,-0.0059648785,0.029326707,-0.02091867,-0.028289968,-0.006672942,0.0,0.0,0.024480348,-0.0002957102,0.0,0.0,-0.017054345,0.0,-0.004933375,0.0071314247,-0.004659349,-0.013557597,0.0,-0.010460865,0.018422313,-0.0019614173,0.0017318928,0.0,0.0,-0.012778057,-0.017819691,-0.017517172,0.019235406,-0.016591214,0.0045429366,0.0,-0.0053619905,0.0,-0.011662459,0.0,0.0062935697,0.0,0.0,-0.013364283,0.0,-0.0123933535,0.0023474009,0.004867379,-0.00077659567,-0.0070623634,-0.006045097,0.0,0.0011991165,0.006638567,0.00815115,0.0,-0.009937039,-0.015388272,0.0043247994,-0.0031764894,0.0,-0.004797659,0.0,0.0,0.0004104065,0.0,-0.0039907848,-0.009900775,0.0,0.0051479116,0.0057385936,0.0,0.0,-0.0064441855,0.015652744,-0.0041243485,0.0014411006,-0.016205512,-0.0038359896,0.007906487,0.0,-0.008236725,0.0,0.0,-0.01718049,0.0024533733,0.008120211,-0.009599606,0.016666118,0.0025680955,0.0,-0.0034511585,0.0,0.0012445203,0.0,1
6599,0.0,-0.44756255,0.2783465,-0.69373626,-0.52685195,0.043826807,0.0,-0.067286626,0.0,0.0,-0.14892226,0.0,0.0,0.0030910785,-0.11076446,0.0,-0.056689337,-0.022768999,-0.25174487,0.37085578,0.0,0.045881797,-0.22578351,-0.044862825,-0.00046128768,-0.096198805,0.0976447,0.003688584,9.4713005e-06,0.0,0.0,0.0,0.0,0.05052974,0.069639705,0.0,0.0,0.0,0.044818554,0.0,0.004782275,-0.0473822,0.0,0.013115852,-0.0011813754,0.018140981,0.008132802,0.018099178,0.0,-0.007981786,0.0033970396,0.008122469,0.0,0.0,-0.0021641222,0.0058602276,0.0,0.015579907,-0.0064117876,0.0,0.01709462,0.0,-0.012710121,-0.022964584,-0.023644155,0.0,0.012151311,-0.012773064,-0.0037315933,-0.0064776517,-0.0076177893,0.0,-0.010388984,0.005308729,0.0017410228,-0.015807994,-0.021752005,0.0014441101,-0.0072878283,-0.012534742,0.0,-0.00788632,0.0029783237,-0.011649353,0.0,0.0,0.002483526,-0.0038017798,0.0,-0.0132585075,0.0,0.0,0.0,0.017360177,0.009635017,-0.0111479405,0.0,-0.016230749,0.0011553201,0.0,0.0,-0.008754835,0.0,0.0,-0.010613529,0.0068367682,-0.022369621,0.008773636,0.02577566,-0.007071709,0.0,-0.016720021,-0.0035782028,0.0,0.0,0.010747932,0.0,-0.012390159,0.0,-0.018069897,0.0,0.011038793,0.018697169,-0.012440033,-0.0069223847,-0.033688568,-0.017854767,0.00757954,1
3343,1.137778,0.33267465,-0.182913,-0.55320424,-0.32092708,-0.012735505,-0.16240959,0.0,-0.13359468,0.0,-0.04835347,0.0,0.0,-0.0933947,0.013955129,0.0,0.0,0.0824623,0.0,0.0,-0.03332305,0.0,0.0,0.078678384,0.031815793,-0.01644999,0.0058463495,0.002819584,-4.9906894e-06,0.0,0.0,0.0,-0.022901218,0.0,-0.001113887,-0.011901075,-0.024180684,-0.033115722,0.0,-0.033710264,0.0,-0.017402988,-0.024129935,-0.008150107,0.0,0.0,0.0,-0.0064744195,-0.00051368447,0.0,-0.018136019,0.00014136918,0.0,0.025216002,-0.01171208,0.0,0.0,0.0,-0.00028815866,0.030651199,0.0,-0.012670299,-0.005451067,0.0,0.0,0.0,0.007742687,-0.0017473865,-0.004668193,0.0,-0.017433865,0.0,0.0001828156,0.008087633,0.0,-0.017902128,-0.018188793,-0.0055328542,0.009204926,0.00092559564,-0.00087733474,0.0,0.0,-0.021167293,0.012453707,0.0,-0.007490605,-0.0128141055,-0.0054570735,0.0,0.0,-0.0077147437,-0.006154627,0.016238512,0.0,-0.0004166169,0.006898828,-0.029024556,0.015818454,0.008003535,-0.011979032,0.013464609,0.012325928,0.010913742,-0.003069818,0.0,0.0072959345,0.021619026,-0.004087191,0.015731523,-0.010292107,-0.0029433444,0.0,-0.0058746114,0.0137569355,-0.011099078,-0.0070082783,-0.019262455,-0.0011419607,0.0,0.0,-0.0033714953,0.0,0.0,-0.0155684855,0.00095011527,-0.007379243,0.0012742013,1
4782,1.1439755,-0.60937953,0.21218327,0.30652308,-0.2556256,-0.12612554,0.0,-0.15286794,-0.15675612,0.048629608,0.015176776,-0.047228597,-0.08477827,0.019628845,-0.025733273,0.018814437,0.01394372,0.021934941,0.0,0.0,-0.07379148,-0.03267847,0.0,0.0133284945,0.0,0.0,0.001877042,0.00493812,-1.00256975e-05,-0.01618902,-0.0020680632,0.0,0.018215865,-0.05054504,0.04871448,-0.011580996,-0.03158726,-0.029632073,-0.007884758,0.0,-0.029041396,0.0,0.0,-0.0070090317,-0.011756633,0.020602312,0.0018306554,0.0,0.0,-0.020361843,0.0017203868,-0.0098353755,0.0,-0.011083713,-0.014882054,-0.0056741615,0.0,0.016702134,-0.0071263076,0.012044028,-0.027771201,0.023182193,-0.01973717,0.0,0.0,0.0149470065,-0.020459788,-0.00037817354,0.0020653612,-0.019342195,-0.01710719,0.0,-0.0053324495,0.0118052075,-0.010606207,0.0,0.0,0.0,-0.008012164,0.0,0.021387871,-0.009679646,0.014297419,-0.024320802,0.0,0.024092078,0.0,0.016086457,-0.0035842422,-0.0054311207,0.0,0.0,0.0,0.021679468,0.0,0.0036620682,0.0082699815,-0.0046132747,0.0,-0.01282584,-0.0018215892,-0.005388378,0.0,0.007046758,-0.020980835,-0.020951776,-0.050273225,-0.00840789,0.0071037496,0.0,-0.030678576,0.04686521,0.034031175,0.0015028794,-0.008965261,0.020234276,0.0,0.014714209,-0.04267611,0.008554355,-0.0059218695,-0.022181787,-0.017541595,0.0,0.03733508,0.0,0.00063013425,-0.107258976,1
3985,0.010218818,0.0,0.0,0.0,-0.0004328813,0.0072994414,0.0010014824,0.0008139983,0.00622662,0.03541128,0.013209179,0.015341664,-0.0036738552,0.0125307115,0.0,-0.0004115319,0.0,0.016470017,0.02170057,0.006818769,0.0,0.0,0.019333698,0.009939654,0.01980368,-0.014158595,-0.019189171,-0.0030970825,5.552781e-07,0.014135213,0.013118122,0.00088532816,0.0,0.016885772,-0.006279568,0.0,0.0,0.007826752,0.0,-0.0031100772,-0.011709792,0.0,-0.020708345,0.0,0.020345945,0.01502878,0.0,0.012886359,0.0,0.0,0.022113409,-0.00015593739,0.020186216,0.015951812,0.016901953,0.018851927,-0.021643091,0.0,0.0,0.0,-0.045174874,0.017039632,0.0,-0.007361848,-0.074153185,0.0,0.0,0.05655618,0.057935815,0.0,0.09733248,0.0,-0.0055807466,-0.07299779,0.0,0.056912154,0.0,0.0,0.045640945,-0.019428615,0.0009458689,0.0,0.011323057,0.0,0.030908512,0.0024927254,0.0,-0.010519367,0.026354019,-0.023682296,-0.019124774,0.016993698,0.0,0.009485144,0.02396493,0.112332925,0.0,0.0,0.058655165,0.009857267,0.004403036,-0.031643074,-0.07281172,0.03500229,0.0,0.028323047,-0.092084594,0.0,0.0,0.0,0.0,0.026671188,0.0,-0.10200316,-0.07586912,0.0,0.0034297071,0.0,0.0,0.0,-0.11910083,0.12200917,0.026045393,-0.08356082,0.029475026,-0.12113404,0.0,0.0,2
1181,0.0,0.78235155,-0.34796447,-0.1625874,0.043528683,0.0,-0.17443994,0.0,-0.06072057,0.012395557,0.0,-0.045196507,0.09239764,0.018411953,-0.028175343,0.08023395,0.0,-0.021198185,0.0,0.006495716,0.052924775,0.0,-0.10262218,0.0,0.03411323,0.07966805,0.0,0.8876994,1.3833506e-05,0.16577908,0.009363869,0.12621818,0.23262957,0.0,-0.050257165,0.0,-0.21257506,0.2935716,-0.118487984,0.08109315,0.0,0.0,0.053555347,0.051297713,-0.00483126,0.0,-0.102681056,-0.06644674,-0.12092789,0.0,0.0029933876,0.066467285,0.0,-0.033384662,-0.019660741,0.0,-0.022180432,0.0020030485,0.0,-0.03421936,-0.04528778,-0.004607538,-0.03995436,-0.047090843,-0.028890077,-0.023068791,0.02138604,0.004640443,-0.034181673,0.0,0.011883695,-0.022410274,-0.020138998,0.026092984,-0.019714877,0.011657147,0.018702365,0.009468654,0.0,0.0,-0.0163592,0.016905848,0.0,-0.0028294586,-0.049091876,-0.033942275,-0.07022156,-0.035194248,0.005398117,-0.027976036,0.0,-0.029845398,0.00467973,0.035616964,0.0,-0.13925515,-0.07033113,-0.039663434,0.059424084,-0.045544453,0.0,-0.015354902,0.0077157123,-0.06630346,0.0,-0.019382197,0.0037728003,0.014496231,-0.018632004,-0.028440833,-0.018838018,0.0,0.0086147245,-0.05757244,-0.009111982,0.08207324,0.0075234035,-0.03122664,0.005123841,0.0,0.0,-0.023331976,0.0,0.0,0.0,0.07926008,0.0,-0.0023571227,2
5614,1.1481702,-0.6143758,0.21516985,0.31108803,-0.26428348,-0.11799783,0.14762811,0.0,-0.16724081,0.030025706,0.008479654,-0.050678883,-0.08264913,0.013566153,-0.019080486,0.0,0.012587896,0.02841568,0.0,0.0,-0.074841075,-0.033835534,0.0,0.002595556,-0.012753526,-0.01957084,0.0,-0.0035975939,0.0,-0.024927562,0.009373329,0.023491597,0.0,-0.020645175,0.0,-0.02454224,-0.027368655,-0.025167905,0.0,0.02835109,-0.027026037,-0.01949023,-0.0025913613,-0.010349581,-0.026793098,0.0,0.002591447,0.0,0.0,-0.011324949,-0.023665912,-0.0072901943,0.0062003336,-0.0043736724,0.0062760767,0.0,-0.041874144,-0.00045713066,0.0,-0.013012702,-0.020482967,0.00829142,-0.01616662,-0.023344794,-0.006763016,0.030714048,-0.050401237,0.03936731,-0.0078485515,-0.013666702,0.0,0.009543818,0.0,-0.0065239645,-0.014988345,-0.017209308,-0.024884699,-0.06302232,-0.03527931,-0.033664044,0.0,0.0,0.0,-0.022541653,-0.0036752815,0.037949085,0.032215923,0.037429675,-0.01213218,-0.025047623,0.0,-0.0108200135,0.0,-0.025529582,0.024314903,-0.0130614685,0.038022395,0.0,-0.0065756147,-0.00887361,-0.01303272,0.0015347656,-0.0012070179,0.0152628515,0.005546184,0.020527769,0.0,0.04931862,0.01281577,-0.006343697,-0.027088115,0.0,0.008026738,-0.026754567,-0.017193614,0.05068703,0.02771407,0.0,-0.029382162,-0.13383164,-0.0010118891,0.0,-0.027551828,0.060125038,-0.1598188,0.02867106,-0.08096328,0.0,2
5577,0.0,1.5384918,0.0,0.057018273,-0.057933606,0.0,0.0,-0.018659953,0.0,-0.021232985,-0.05378588,-0.053726755,0.045023125,0.0,0.1370927,0.023408541,0.121846765,0.03966064,0.0,0.080624714,0.0,0.056378193,0.02639635,0.03006875,0.008043235,-0.064801484,0.0,0.12786475,7.255624e-06,0.030734992,0.0,0.0,-0.21869138,0.12063101,0.0,-0.22121486,0.09629359,0.0,0.0,0.0,0.0,0.0,0.1017682,0.0,-0.07234946,0.014790602,0.4267426,0.23223746,0.0,0.257486,0.084744364,-0.47751635,0.038699318,0.12250368,0.0,-0.051754996,0.0,-0.037982367,-0.027577076,0.05175598,0.0,0.054604817,0.0,0.0,0.085602805,0.0,-0.016091358,-0.00058794767,0.0,-0.0046816673,-0.026389338,0.035435896,0.017251786,-0.013999404,-0.0053387233,0.0014206357,-0.028356114,0.0098886825,0.10235989,0.0,0.0,0.0,-0.0043568127,0.027260825,0.03295007,0.0,0.0,-0.029251006,0.0,0.03199721,-0.009164564,0.011135567,0.021501366,-0.014874505,-0.009722978,0.0,0.0,-0.009693063,0.018864505,0.011848428,0.0,0.013969839,0.015110762,0.036646374,0.0,0.020582343,0.014425756,0.0,0.0,0.0,0.012532199,0.0006659683,-0.032267127,0.011818437,-0.038413033,0.002020184,0.0,0.0030119154,0.0,0.0,0.025261085,0.002570563,0.0007876642,-0.0040424336,-0.002132359,-0.009889067,-0.018708153,0.0115262335,2
